State_Name,District_Name,Agro_Climatic_Zone,Crop_Year,Season,Crop,Area_Sown,Production_Total,Yield_Kg_Ha,Precip_Seasonal_mm,Rain_Days_Extreme,Temp_Max_Avg,Heatwave_Days,Fertilizer_N_Tonnes,Fertilizer_P_Tonnes,Fertilizer_K_Tonnes,Net_Irrigated_Pct,Tubewell_Irrig_Pct,NPK_Total_Intensity_Kg_Ha,NPK_Balance_Ratio,Rainfall_Anomaly_Pct,Thermal_Stress_Index,Irrigation_Security_Score
Uttar Pradesh,Baghpat,Western UP,2017-18,Kharif,Rice,88030.9,291784.55,3314.6,952.2,4,32.7,0,12647.73,5312.05,2276.59,98.0,90.6,229.88,2.38,28.52,32.7,93.56
Uttar Pradesh,Baghpat,Western UP,2017-18,Rabi,Wheat,96930.7,407866.43,4207.8,70.6,0,29.9,0,17323.02,7795.36,2598.45,98.0,90.6,285.94,2.22,15.44,29.9,93.56
Uttar Pradesh,Baghpat,Western UP,2018-19,Kharif,Rice,84482.5,281065.84,3326.9,859.6,4,33.5,0,11297.8,4745.08,2033.6,98.0,91.9,213.97,2.38,16.02,33.5,94.34
Uttar Pradesh,Baghpat,Western UP,2018-19,Rabi,Wheat,82749.3,326682.05,3947.9,74.1,0,31.6,1,14864.95,6689.23,2229.74,98.0,91.9,287.42,2.22,21.17,33.18,94.34
Uttar Pradesh,Bulandshahr,Western UP,1997-98,Kharif,Rice,90990.9,265238.01,2915.0,954.1,3,34.2,0,10048.57,4220.4,1808.74,87.6,83.0,176.7,2.38,25.37,34.2,84.84
Uttar Pradesh,Bulandshahr,Western UP,1997-98,Rabi,Wheat,82658.5,273952.53,3314.3,75.4,0,28.9,0,12244.64,5510.09,1836.7,87.6,83.0,237.02,2.22,19.58,28.9,84.84
Uttar Pradesh,Bulandshahr,Western UP,1998-99,Kharif,Rice,115010.5,323308.0,2811.1,708.6,3,34.2,0,11047.56,4639.98,1988.56,85.4,81.3,153.69,2.38,-6.89,34.2,82.94
Uttar Pradesh,Bulandshahr,Western UP,1998-99,Rabi,Wheat,107951.7,274887.97,2546.4,72.4,0,34.3,8,17975.21,8088.84,2696.28,85.4,81.3,266.42,2.22,14.83,48.02,82.94
Uttar Pradesh,Bulandshahr,Western UP,1999-00,Kharif,Rice,101523.4,279824.15,2756.3,751.5,2,33.6,0,12617.67,5299.42,2271.18,93.0,83.4,198.85,2.38,-1.25,33.6,87.24
Uttar Pradesh,Bulandshahr,Western UP,1999-00,Rabi,Wheat,93307.0,315867.8,3385.3,41.1,0,32.9,2,14352.64,6458.69,2152.9,93.0,83.4,246.11,2.22,-34.82,36.19,87.24
Uttar Pradesh,Bulandshahr,Western UP,2000-01,Kharif,Rice,93743.7,243819.79,2600.9,649.3,4,33.4,0,10907.76,4581.26,1963.4,89.8,87.7,186.17,2.38,-14.68,33.4,88.54
Uttar Pradesh,Bulandshahr,Western UP,2000-01,Rabi,Wheat,110036.2,293522.64,2667.5,75.0,0,34.9,9,15836.39,7126.38,2375.46,89.8,87.7,230.27,2.22,18.95,50.6,88.54
Uttar Pradesh,Bulandshahr,Western UP,2001-02,Kharif,Rice,102042.1,281351.98,2757.2,739.0,2,31.8,0,11776.11,4945.97,2119.7,98.0,85.6,184.65,2.38,-2.9,31.8,90.56
Uttar Pradesh,Bulandshahr,Western UP,2001-02,Rabi,Wheat,112828.5,391055.19,3465.9,72.3,0,32.2,3,19292.83,8681.77,2893.92,98.0,85.6,273.59,2.22,14.67,37.03,90.56
Uttar Pradesh,Bulandshahr,Western UP,2002-03,Kharif,Rice,111234.0,285283.65,2564.7,443.8,4,32.7,0,13449.51,5648.79,2420.91,89.7,84.1,193.46,2.38,-41.68,32.7,86.34
Uttar Pradesh,Bulandshahr,Western UP,2002-03,Rabi,Wheat,100868.1,344736.1,3417.7,9.0,0,31.8,1,16150.95,7267.93,2422.64,89.7,84.1,256.19,2.22,-85.73,33.39,86.34
Uttar Pradesh,Bulandshahr,Western UP,2003-04,Kharif,Rice,80032.3,255446.95,3191.8,768.5,2,34.9,0,10183.66,4277.14,1833.06,90.5,84.2,203.59,2.38,0.98,34.9,86.72
Uttar Pradesh,Bulandshahr,Western UP,2003-04,Rabi,Wheat,82307.1,274369.19,3333.5,73.1,0,33.3,3,12454.63,5604.58,1868.19,90.5,84.2,242.11,2.22,15.94,38.29,86.72
Uttar Pradesh,Bulandshahr,Western UP,2004-05,Kharif,Rice,87588.1,257120.53,2935.6,622.9,3,33.7,0,11774.13,4945.13,2119.34,89.7,83.9,215.08,2.38,-18.15,33.7,86.22
Uttar Pradesh,Bulandshahr,Western UP,2004-05,Rabi,Wheat,103743.3,393659.26,3794.6,19.4,0,30.4,0,17792.88,8006.8,2668.93,89.7,83.9,274.41,2.22,-69.23,30.4,86.22
Uttar Pradesh,Bulandshahr,Western UP,2005-06,Kharif,Rice,89267.4,272884.09,3056.9,663.5,3,34.3,0,10991.21,4616.31,1978.42,88.0,81.2,197.0,2.38,-12.82,34.3,83.92
Uttar Pradesh,Bulandshahr,Western UP,2005-06,Rabi,Wheat,102848.8,371019.11,3607.4,84.6,0,30.1,0,15435.29,6945.88,2315.29,88.0,81.2,240.12,2.22,34.18,30.1,83.92
Uttar Pradesh,Bulandshahr,Western UP,2006-07,Kharif,Rice,110127.4,324047.42,2942.5,881.8,9,33.3,0,14107.63,5925.21,2539.37,93.9,87.3,204.96,2.38,15.87,33.3,89.94
Uttar Pradesh,Bulandshahr,Western UP,2006-07,Rabi,Wheat,79521.5,299939.16,3771.8,33.1,0,30.6,0,13080.95,5886.43,1962.14,93.9,87.3,263.19,2.22,-47.5,30.6,89.94
Uttar Pradesh,Bulandshahr,Western UP,2007-08,Kharif,Rice,86370.8,267081.23,3092.3,855.3,6,32.7,0,9788.31,4111.09,1761.9,90.0,83.1,181.33,2.38,12.39,32.7,85.86
Uttar Pradesh,Bulandshahr,Western UP,2007-08,Rabi,Wheat,96957.4,362609.72,3739.9,67.1,0,32.4,1,14627.62,6582.43,2194.14,90.0,83.1,241.39,2.22,6.42,34.02,85.86
Uttar Pradesh,Bulandshahr,Western UP,2008-09,Kharif,Rice,82016.1,257501.24,3139.6,995.9,5,33.2,0,10911.15,4582.69,1964.01,95.0,84.0,212.86,2.38,30.86,33.2,88.4
Uttar Pradesh,Bulandshahr,Western UP,2008-09,Rabi,Wheat,108980.5,426685.6,3915.2,100.9,0,31.5,2,17440.63,7848.28,2616.09,95.0,84.0,256.05,2.22,60.03,34.65,88.4
Uttar Pradesh,Bulandshahr,Western UP,2009-10,Kharif,Rice,94408.3,273108.96,2892.9,629.1,3,33.0,0,11798.06,4955.18,2123.65,90.4,82.2,199.95,2.38,-17.34,33.0,85.48
Uttar Pradesh,Bulandshahr,Western UP,2009-10,Rabi,Wheat,97557.8,318414.61,3263.9,43.7,0,35.2,5,15640.87,7038.39,2346.13,90.4,82.2,256.52,2.22,-30.69,44.0,85.48
Uttar Pradesh,Bulandshahr,Western UP,2010-11,Kharif,Rice,100593.3,316273.47,3144.1,817.8,5,32.6,0,12716.47,5340.92,2288.96,98.0,90.6,202.26,2.38,7.46,32.6,93.56
Uttar Pradesh,Bulandshahr,Western UP,2010-11,Rabi,Wheat,111607.5,433165.7,3881.2,75.6,0,31.8,3,17591.44,7916.15,2638.72,98.0,90.6,252.19,2.22,19.9,36.57,93.56
Uttar Pradesh,Bulandshahr,Western UP,2011-12,Kharif,Rice,85771.6,244215.84,2847.3,817.0,10,34.4,0,10303.78,4327.59,1854.68,96.8,86.8,192.21,2.38,7.35,34.4,90.8
Uttar Pradesh,Bulandshahr,Western UP,2011-12,Rabi,Wheat,93365.4,351587.71,3765.7,63.2,0,32.8,4,15755.19,7089.84,2363.28,96.8,86.8,270.0,2.22,0.23,39.36,90.8
Uttar Pradesh,Bulandshahr,Western UP,2012-13,Kharif,Rice,94476.7,275447.0,2915.5,838.2,7,33.5,0,12574.11,5281.13,2263.34,98.0,86.7,212.95,2.38,10.14,33.5,91.22
Uttar Pradesh,Bulandshahr,Western UP,2012-13,Rabi,Wheat,109430.2,434210.97,3967.9,88.7,0,33.4,2,18249.8,8212.41,2737.47,98.0,86.7,266.83,2.22,40.68,36.74,91.22
Uttar Pradesh,Bulandshahr,Western UP,2013-14,Kharif,Rice,99634.3,326637.95,3278.4,901.0,5,32.8,0,13540.11,5686.84,2437.22,97.5,89.2,217.44,2.38,18.39,32.8,92.52
Uttar Pradesh,Bulandshahr,Western UP,2013-14,Rabi,Wheat,99416.0,396384.13,3987.1,83.4,0,32.2,2,18434.18,8295.38,2765.13,97.5,89.2,296.68,2.22,32.27,35.42,92.52
Uttar Pradesh,Bulandshahr,Western UP,2014-15,Kharif,Rice,101204.2,333834.49,3298.6,681.6,4,32.7,0,14049.24,5900.68,2528.86,94.1,86.9,222.11,2.38,-10.44,32.7,89.78
Uttar Pradesh,Bulandshahr,Western UP,2014-15,Rabi,Wheat,92949.4,393454.82,4233.0,77.1,0,31.3,0,17773.55,7998.1,2666.03,94.1,86.9,305.95,2.22,22.28,31.3,89.78
Uttar Pradesh,Bulandshahr,Western UP,2015-16,Kharif,Rice,91473.2,262224.08,2866.7,318.6,3,31.4,0,13203.07,5545.29,2376.55,98.0,87.8,230.94,2.38,-58.14,31.4,91.88
Uttar Pradesh,Bulandshahr,Western UP,2015-16,Rabi,Wheat,95848.0,396809.6,4140.0,34.8,0,32.4,1,16176.6,7279.47,2426.49,98.0,87.8,270.04,2.22,-44.81,34.02,91.88
Uttar Pradesh,Bulandshahr,Western UP,2016-17,Kharif,Rice,123264.7,426438.39,3459.5,862.2,4,33.3,0,15335.64,6440.97,2760.41,98.0,86.3,199.06,2.38,13.29,33.3,90.98
Uttar Pradesh,Bulandshahr,Western UP,2016-17,Rabi,Wheat,116270.1,426756.91,3670.4,40.8,0,33.5,5,20386.96,9174.13,3058.04,98.0,86.3,280.55,2.22,-35.29,41.88,90.98
Uttar Pradesh,Bulandshahr,Western UP,2017-18,Kharif,Rice,71113.9,239295.61,3365.0,1175.4,6,32.7,0,10522.24,4419.34,1894.0,98.0,90.2,236.74,2.38,54.45,32.7,93.32
Uttar Pradesh,Bulandshahr,Western UP,2017-18,Rabi,Wheat,89634.5,393864.98,4394.1,90.8,0,31.8,0,15066.34,6779.85,2259.95,98.0,90.2,268.94,2.22,44.01,31.8,93.32
Uttar Pradesh,Bulandshahr,Western UP,2018-19,Kharif,Rice,80305.0,283878.32,3535.0,868.5,4,36.0,0,11136.77,4677.44,2004.62,96.3,85.2,221.89,2.38,14.12,36.0,89.64
Uttar Pradesh,Bulandshahr,Western UP,2018-19,Rabi,Wheat,107674.0,485570.5,4509.6,50.9,0,30.6,0,20011.15,9005.02,3001.67,96.3,85.2,297.36,2.22,-19.27,30.6,89.64
Uttar Pradesh,Gautam Buddha Nagar,Western UP,1997-98,Kharif,Rice,74867.7,170646.48,2279.3,782.8,4,32.5,0,8628.83,3624.11,1553.19,87.0,83.9,184.41,2.38,-1.93,32.5,85.14
Uttar Pradesh,Gautam Buddha Nagar,Western UP,1997-98,Rabi,Wheat,88870.4,263286.39,2962.6,68.4,0,32.1,1,13982.88,6292.3,2097.43,87.0,83.9,251.74,2.22,-5.0,33.71,85.14
Uttar Pradesh,Gautam Buddha Nagar,Western UP,1998-99,Kharif,Rice,66668.3,134573.66,2018.6,1053.0,11,31.7,0,7513.37,3155.61,1352.41,92.3,83.6,180.32,2.38,31.92,31.7,87.08
Uttar Pradesh,Gautam Buddha Nagar,Western UP,1998-99,Rabi,Wheat,87219.7,281861.57,3231.6,41.2,0,30.5,0,12772.63,5747.68,1915.89,92.3,83.6,234.31,2.22,-42.77,30.5,87.08
Uttar Pradesh,Gautam Buddha Nagar,Western UP,1999-00,Kharif,Rice,95069.8,242020.39,2545.7,759.1,3,32.5,0,10252.67,4306.12,1845.48,91.2,83.4,172.55,2.38,-4.9,32.5,86.52
Uttar Pradesh,Gautam Buddha Nagar,Western UP,1999-00,Rabi,Wheat,113331.0,344116.66,3036.4,89.0,0,30.1,0,16109.04,7249.07,2416.36,91.2,83.4,227.43,2.22,23.62,30.1,86.52
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2000-01,Kharif,Rice,85378.4,228070.89,2671.3,756.2,4,33.4,0,9106.82,3824.86,1639.23,91.2,83.6,170.66,2.38,-5.26,33.4,86.64
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2000-01,Rabi,Wheat,74522.3,195340.77,2621.2,50.6,0,32.9,4,10496.2,4723.29,1574.43,91.2,83.6,225.35,2.22,-29.72,39.48,86.64
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2001-02,Kharif,Rice,59679.4,136169.82,2281.7,903.7,5,33.7,0,7188.04,3018.98,1293.85,87.6,80.3,192.71,2.38,13.22,33.7,83.22
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2001-02,Rabi,Wheat,101098.4,250254.05,2475.4,72.8,0,34.7,6,15803.55,7111.6,2370.53,87.6,80.3,250.11,2.22,1.12,45.11,83.22
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2002-03,Kharif,Rice,87801.5,189412.53,2157.3,380.6,2,33.6,0,10310.26,4330.31,1855.85,89.0,79.7,187.88,2.38,-52.32,33.6,83.42
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2002-03,Rabi,Wheat,106051.7,330627.08,3117.6,48.9,0,33.0,1,15243.8,6859.71,2286.57,89.0,79.7,229.98,2.22,-32.08,34.65,83.42
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2003-04,Kharif,Rice,73997.8,177901.22,2404.1,739.1,5,32.7,0,9468.31,3976.69,1704.3,92.4,82.2,204.73,2.38,-7.4,32.7,86.28
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2003-04,Rabi,Wheat,95095.4,259786.65,2731.9,78.6,0,33.8,5,14347.8,6456.51,2152.17,92.4,82.2,241.4,2.22,9.17,42.25,86.28
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2004-05,Kharif,Rice,95032.5,269039.89,2831.0,791.7,3,34.0,0,11223.22,4713.75,2020.18,93.6,83.6,188.96,2.38,-0.81,34.0,87.6
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2004-05,Rabi,Wheat,80999.1,213462.37,2635.4,46.4,0,32.8,5,12178.71,5480.42,1826.81,93.6,83.6,240.57,2.22,-35.55,41.0,87.6
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2005-06,Kharif,Rice,91691.5,249288.2,2718.8,887.9,3,32.5,0,11610.43,4876.38,2089.88,93.6,86.1,202.6,2.38,11.24,32.5,89.1
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2005-06,Rabi,Wheat,93940.9,311373.92,3314.6,50.9,0,28.1,0,14759.72,6641.88,2213.96,93.6,86.1,251.39,2.22,-29.3,28.1,89.1
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2006-07,Kharif,Rice,109066.4,281397.14,2580.1,846.0,4,32.9,0,13240.61,5561.06,2383.31,91.1,83.5,194.24,2.38,5.99,32.9,86.54
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2006-07,Rabi,Wheat,83793.6,278298.54,3321.2,64.6,0,30.8,0,13715.05,6171.77,2057.26,91.1,83.5,261.88,2.22,-10.27,30.8,86.54
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2007-08,Kharif,Rice,86060.2,222921.67,2590.3,654.0,3,33.6,0,10313.75,4331.78,1856.48,93.0,84.2,191.75,2.38,-18.06,33.6,87.72
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2007-08,Rabi,Wheat,61872.8,173876.74,2810.2,98.6,0,35.3,5,10147.01,4566.16,1522.05,93.0,84.2,262.4,2.22,36.95,44.12,87.72
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2008-09,Kharif,Rice,111200.7,285539.44,2567.8,1085.8,5,32.4,0,14124.23,5932.18,2542.36,96.0,85.6,203.23,2.38,36.03,32.4,89.76
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2008-09,Rabi,Wheat,82318.9,237714.17,2887.7,92.0,0,34.2,7,12731.54,5729.19,1909.73,96.0,85.6,247.46,2.22,27.78,46.17,89.76
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2009-10,Kharif,Rice,81698.0,194216.81,2377.3,615.2,10,34.0,0,11430.95,4801.0,2057.57,98.0,87.5,223.87,2.38,-22.92,34.0,91.7
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2009-10,Rabi,Wheat,81894.3,304822.25,3722.1,71.3,0,32.0,0,14655.87,6595.14,2198.38,98.0,87.5,286.34,2.22,-0.97,32.0,91.7
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2010-11,Kharif,Rice,70567.4,177318.45,2512.8,738.7,4,32.2,0,8744.66,3672.76,1574.04,98.0,85.5,198.27,2.38,-7.45,32.2,90.5
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2010-11,Rabi,Wheat,66757.0,210656.92,3155.6,86.3,0,31.9,3,11824.77,5321.15,1773.72,98.0,85.5,283.41,2.22,19.87,36.68,90.5
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2011-12,Kharif,Rice,56775.0,157803.76,2779.5,729.5,5,32.0,0,7134.63,2996.55,1284.23,91.6,83.1,201.06,2.38,-8.6,32.0,86.5
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2011-12,Rabi,Wheat,83253.8,278291.51,3342.7,80.4,0,32.5,2,13183.07,5932.38,1977.46,91.6,83.1,253.36,2.22,11.67,35.75,86.5
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2012-13,Kharif,Rice,68463.2,174618.17,2550.5,843.5,7,32.4,0,8705.06,3656.12,1566.91,94.0,88.4,203.44,2.38,5.68,32.4,90.64
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2012-13,Rabi,Wheat,81125.3,258228.26,3183.1,94.4,0,33.4,4,13472.31,6062.54,2020.85,94.0,88.4,265.71,2.22,31.12,40.08,90.64
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2013-14,Kharif,Rice,58869.1,170181.2,2890.8,1092.3,6,33.4,0,7699.31,3233.71,1385.88,94.8,84.8,209.26,2.38,36.85,33.4,88.8
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2013-14,Rabi,Wheat,85353.6,326849.53,3829.4,119.1,0,30.9,0,15867.7,7140.46,2380.15,94.8,84.8,297.45,2.22,65.43,30.9,88.8
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2014-15,Kharif,Rice,89331.3,271709.36,3041.6,882.7,3,32.3,0,12474.23,5239.18,2245.36,96.0,86.4,223.42,2.38,10.59,32.3,90.24
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2014-15,Rabi,Wheat,85697.5,312778.56,3649.8,86.7,0,31.3,0,14045.21,6320.34,2106.78,96.0,86.4,262.23,2.22,20.42,31.3,90.24
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2015-16,Kharif,Rice,60068.6,151338.66,2519.4,465.5,3,33.1,0,9500.77,3990.33,1710.14,98.0,88.1,253.06,2.38,-41.68,33.1,92.06
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2015-16,Rabi,Wheat,73859.5,236948.95,3208.1,35.3,0,33.9,5,12288.1,5529.64,1843.21,98.0,88.1,266.19,2.22,-50.97,42.38,92.06
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2016-17,Kharif,Rice,117559.8,340150.24,2893.4,755.2,5,32.4,0,16595.22,6969.99,2987.14,97.1,88.4,225.86,2.38,-5.38,32.4,91.88
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2016-17,Rabi,Wheat,79556.2,305877.82,3844.8,66.5,0,28.8,0,14889.01,6700.06,2233.35,97.1,88.4,299.44,2.22,-7.63,28.8,91.88
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2017-18,Kharif,Rice,82434.8,228946.57,2777.3,1138.3,7,33.2,0,12206.94,5126.92,2197.25,96.0,89.5,236.93,2.38,42.61,33.2,92.1
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2017-18,Rabi,Wheat,81131.3,244431.07,3012.8,73.9,0,34.8,7,14613.52,6576.08,2192.03,96.0,89.5,288.19,2.22,2.64,46.98,92.1
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2018-19,Kharif,Rice,59704.6,186335.93,3121.0,829.9,3,34.5,0,8483.14,3562.92,1526.97,98.0,88.2,227.34,2.38,3.97,34.5,92.12
Uttar Pradesh,Gautam Buddha Nagar,Western UP,2018-19,Rabi,Wheat,77958.3,301741.52,3870.6,65.5,0,30.6,0,15062.72,6778.23,2259.41,98.0,88.2,309.14,2.22,-9.02,30.6,92.12
Uttar Pradesh,Ghaziabad,Western UP,1997-98,Kharif,Rice,89853.5,229161.27,2550.4,686.1,1,32.8,0,9869.72,4145.28,1776.55,92.5,83.3,175.75,2.38,-13.03,32.8,86.98
Uttar Pradesh,Ghaziabad,Western UP,1997-98,Rabi,Wheat,116722.3,392899.86,3366.1,68.7,0,29.8,0,18274.97,8223.74,2741.25,92.5,83.3,250.51,2.22,5.42,29.8,86.98
Uttar Pradesh,Ghaziabad,Western UP,1998-99,Kharif,Rice,91559.3,237358.67,2592.4,826.5,4,33.1,0,9807.52,4119.16,1765.35,93.0,81.7,171.39,2.38,4.76,33.1,86.22
Uttar Pradesh,Ghaziabad,Western UP,1998-99,Rabi,Wheat,118512.1,380238.69,3208.4,48.4,0,31.3,1,17900.39,8055.18,2685.06,93.0,81.7,241.67,2.22,-25.73,32.87,86.22
Uttar Pradesh,Ghaziabad,Western UP,1999-00,Kharif,Rice,63963.6,171467.9,2680.7,967.1,6,34.2,0,7598.57,3191.4,1367.74,83.8,79.1,190.07,2.38,22.58,34.2,80.98
Uttar Pradesh,Ghaziabad,Western UP,1999-00,Rabi,Wheat,87410.4,253142.36,2896.0,80.7,0,30.9,0,12128.58,5457.86,1819.29,83.8,79.1,222.01,2.22,23.84,30.9,80.98
Uttar Pradesh,Ghaziabad,Western UP,2000-01,Kharif,Rice,79516.5,234804.1,2952.9,751.2,2,33.3,0,8068.74,3388.87,1452.37,93.6,81.2,162.36,2.38,-4.78,33.3,86.16
Uttar Pradesh,Ghaziabad,Western UP,2000-01,Rabi,Wheat,79717.6,283886.53,3561.2,35.4,0,29.9,0,11449.5,5152.28,1717.43,93.6,81.2,229.8,2.22,-45.68,29.9,86.16
Uttar Pradesh,Ghaziabad,Western UP,2001-02,Kharif,Rice,83837.2,238332.24,2842.8,736.8,4,33.9,0,9941.09,4175.26,1789.4,89.2,79.9,189.72,2.38,-6.61,33.9,83.62
Uttar Pradesh,Ghaziabad,Western UP,2001-02,Rabi,Wheat,98468.7,320153.62,3251.3,61.3,0,31.9,0,15046.73,6771.03,2257.01,89.2,79.9,244.49,2.22,-5.93,31.9,83.62
Uttar Pradesh,Ghaziabad,Western UP,2002-03,Kharif,Rice,69377.2,170855.47,2462.7,573.9,5,34.1,0,8405.47,3530.3,1512.99,90.7,82.6,193.85,2.38,-27.26,34.1,85.84
Uttar Pradesh,Ghaziabad,Western UP,2002-03,Rabi,Wheat,74725.7,250642.65,3354.2,61.9,0,30.7,0,11812.0,5315.4,1771.8,90.7,82.6,252.91,2.22,-5.01,30.7,85.84
Uttar Pradesh,Ghaziabad,Western UP,2003-04,Kharif,Rice,97633.4,261339.27,2676.7,664.4,5,34.6,0,12264.95,5151.28,2207.69,93.2,81.0,201.0,2.38,-15.79,34.6,85.88
Uttar Pradesh,Ghaziabad,Western UP,2003-04,Rabi,Wheat,86561.8,288684.84,3335.0,55.3,0,31.5,1,12779.31,5750.69,1916.9,93.2,81.0,236.21,2.22,-15.14,33.08,85.88
Uttar Pradesh,Ghaziabad,Western UP,2004-05,Kharif,Rice,99659.6,261675.32,2625.7,479.9,2,33.1,0,11106.19,4664.6,1999.11,91.1,81.9,178.31,2.38,-39.17,33.1,85.58
Uttar Pradesh,Ghaziabad,Western UP,2004-05,Rabi,Wheat,106362.9,375371.0,3529.2,27.5,0,28.1,0,16799.96,7559.98,2519.99,91.1,81.9,252.72,2.22,-57.8,28.1,85.58
Uttar Pradesh,Ghaziabad,Western UP,2005-06,Kharif,Rice,108431.7,296313.63,2732.7,833.4,5,33.2,0,12607.24,5295.04,2269.3,94.1,84.1,186.03,2.38,5.64,33.2,88.1
Uttar Pradesh,Ghaziabad,Western UP,2005-06,Rabi,Wheat,102050.0,381438.01,3737.8,84.8,0,30.1,0,15969.49,7186.27,2395.42,94.1,84.1,250.38,2.22,30.13,30.1,88.1
Uttar Pradesh,Ghaziabad,Western UP,2006-07,Kharif,Rice,102306.2,280440.65,2741.2,711.5,4,33.7,0,12738.23,5350.06,2292.88,92.4,86.2,199.22,2.38,-9.82,33.7,88.68
Uttar Pradesh,Ghaziabad,Western UP,2006-07,Rabi,Wheat,82115.2,287417.02,3500.2,32.2,0,29.3,0,13856.65,6235.49,2078.5,92.4,86.2,269.99,2.22,-50.59,29.3,88.68
Uttar Pradesh,Ghaziabad,Western UP,2007-08,Kharif,Rice,91120.2,276710.31,3036.8,753.4,3,33.7,0,10636.2,4467.2,1914.52,91.0,83.6,186.76,2.38,-4.5,33.7,86.56
Uttar Pradesh,Ghaziabad,Western UP,2007-08,Rabi,Wheat,90232.2,311702.44,3454.4,46.6,0,28.6,0,14351.73,6458.28,2152.76,91.0,83.6,254.49,2.22,-28.49,28.6,86.56
Uttar Pradesh,Ghaziabad,Western UP,2008-09,Kharif,Rice,83271.4,191766.83,2302.9,1163.5,12,31.7,0,10703.3,4495.39,1926.59,91.2,86.3,205.66,2.38,47.48,31.7,88.26
Uttar Pradesh,Ghaziabad,Western UP,2008-09,Rabi,Wheat,84923.4,313169.21,3687.7,94.1,0,31.4,0,14870.64,6691.79,2230.6,91.2,86.3,280.17,2.22,44.4,31.4,88.26
Uttar Pradesh,Ghaziabad,Western UP,2009-10,Kharif,Rice,73849.0,204216.22,2765.3,638.7,4,32.5,0,9914.93,4164.27,1784.69,91.9,85.8,214.82,2.38,-19.04,32.5,88.24
Uttar Pradesh,Ghaziabad,Western UP,2009-10,Rabi,Wheat,97773.7,348319.25,3562.5,40.2,0,31.2,1,16732.52,7529.63,2509.88,91.9,85.8,273.82,2.22,-38.31,32.76,88.24
Uttar Pradesh,Ghaziabad,Western UP,2010-11,Kharif,Rice,103346.6,273046.47,2642.0,928.6,10,32.1,0,13492.39,5666.8,2428.63,89.6,86.0,208.89,2.38,17.7,32.1,87.44
Uttar Pradesh,Ghaziabad,Western UP,2010-11,Rabi,Wheat,83912.1,254102.78,3028.2,43.3,0,33.8,8,13693.64,6162.14,2054.05,89.6,86.0,261.1,2.22,-33.55,47.32,87.44
Uttar Pradesh,Ghaziabad,Western UP,2011-12,Kharif,Rice,77408.8,239900.34,3099.1,862.8,3,32.1,0,10720.86,4502.76,1929.75,98.0,87.3,221.59,2.38,9.36,32.1,91.58
Uttar Pradesh,Ghaziabad,Western UP,2011-12,Rabi,Wheat,106395.6,436354.36,4101.2,47.6,0,30.0,0,18163.48,8173.56,2724.52,98.0,87.3,273.15,2.22,-26.96,30.0,91.58
Uttar Pradesh,Ghaziabad,Western UP,2012-13,Kharif,Rice,78040.4,230284.77,2950.8,648.9,3,31.5,0,10714.6,4500.13,1928.63,90.9,87.6,219.67,2.38,-17.75,31.5,88.92
Uttar Pradesh,Ghaziabad,Western UP,2012-13,Rabi,Wheat,97653.2,296532.72,3036.6,65.1,0,32.7,6,16639.91,7487.96,2495.99,90.9,87.6,272.64,2.22,-0.1,42.51,88.92
Uttar Pradesh,Ghaziabad,Western UP,2013-14,Kharif,Rice,82525.9,250397.85,3034.2,1135.0,4,33.4,0,11188.98,4699.37,2014.02,98.0,88.6,216.93,2.38,43.86,33.4,92.36
